file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000085159:Y-646-2_neg	0.0	mzspec:MSV000085159:ccms_peak/SIRENAS DATA POST_NEG/Y-646-2_neg.mzML:scan:4294967295	1	0.75	5	MSV000085159	NoID	MSV000085159/ccms_peak/SIRENAS DATA POST_NEG/Y-646-2_neg.mzML	MSV000085159/Y-646-2_neg.mzML	MSV000085159	Salinospora	Salinispora	168694	automatic	No	No	No
mzspec:MSV000085159:S-237-6_neg	0.0	mzspec:MSV000085159:ccms_peak/SIRENAS DATA POST_NEG/S-237-6_neg.mzML:scan:4294967295	1	0.75	4	MSV000085159	NoID	MSV000085159/ccms_peak/SIRENAS DATA POST_NEG/S-237-6_neg.mzML	MSV000085159/S-237-6_neg.mzML	MSV000085159	Salinospora	Salinispora	168694	automatic	No	No	No
mzspec:MSV000085071:P1_F11_GF11_01_53164	0.02	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P1_mzXML/P1_F11_GF11_01_53164.mzML:scan:2097	1	0.75	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_F11_GF11_01_53164.mzXML	MSV000085071/P1_F11_GF11_01_53164.mzXML	MSV000085071	Cortinarius causticus	Thaxterogaster causticus	560632	automatic	Yes	No	No
mzspec:MSV000084595:36_OS6_M_SAMPLE_Env_C12_Neg	0.0	mzspec:MSV000084595:ccms_peak/Negative_RAW/36_OS6_M_SAMPLE_Env_C12_Neg.mzML:scan:3387	1	0.75	4	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/36_OS6_M_SAMPLE_Env_C12_Neg.mzML	MSV000084595/36_OS6_M_SAMPLE_Env_C12_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000085071:P3_B6_BB6_01_52816	-0.0	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P3_mzXML/P3_B6_BB6_01_52816.mzML:scan:1121	1	0.75	4	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P3_mzXML/P3_B6_BB6_01_52816.mzML	MSV000085071/P3_B6_BB6_01_52816.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000089983:220721_HG220720_2sm_neg	0.0	mzspec:MSV000089983:peak/mzML/220721_HG220720_2sm_neg.mzML:scan:6270	1	0.75	3	MSV000089983	NoID	MSV000089983/peak/mzML/220721_HG220720_2sm_neg.mzML	MSV000089983/220721_HG220720_2sm_neg.mzML	MSV000089983	Mycobacterium smegmatis mc2 155		246196	automatic	No	No	No
mzspec:MSV000089983:220721_HG220720_2go_neg	0.0	mzspec:MSV000089983:peak/mzML/220721_HG220720_2go_neg.mzML:scan:6710	1	0.75	3	MSV000089983	NoID	MSV000089983/peak/mzML/220721_HG220720_2go_neg.mzML	MSV000089983/220721_HG220720_2go_neg.mzML	MSV000089983	Mycobacterium gordonae ATCC 14470		1778	automatic	Yes	No	No
mzspec:MSV000086851:01002-013-2	-0.0	mzspec:MSV000086851:peak/01002-013-2.mzML:scan:1619	1	0.75	3	MSV000086851	NoID	MSV000086851/ccms_peak/01002-013-2.mzML	MSV000086851/01002-013-2.mzML	MSV000086851	Aspergillus		5052	automatic	No	No	No
mzspec:MSV000085071:P2_E10_BE10_01_53259	-0.0	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P2_mzXML/P2_E10_BE10_01_53259.mzML:scan:2112	1	0.75	3	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_E10_BE10_01_53259.mzXML	MSV000085071/P2_E10_BE10_01_53259.mzXML	MSV000085071	Postia ptychogaster		1046378	automatic	Yes	No	No
mzspec:MSV000090052:yeast_metabolites_MS2_01_R-A2_1_455	-0.0	mzspec:MSV000090052:ccms_peak/ZIC_TOF_MZML/yeast_metabolites_MS2_01_R-A2_1_455.mzML:scan:12081	1	0.75	3	MSV000090052	NoID	MSV000090052/peak/ZIC_TOF_MZML/yeast_metabolites_MS2_01_R-A2_1_455.mzML	MSV000090052/yeast_metabolites_MS2_01_R-A2_1_455.mzML	MSV000090052	Komagataella phaffii		460519	automatic	No	No	No
mzspec:MSV000085159:Y-498-6_neg	0.0	mzspec:MSV000085159:ccms_peak/SIRENAS DATA POST_NEG/Y-498-6_neg.mzML:scan:4294967295	1	0.74	6	MSV000085159	NoID	MSV000085159/ccms_peak/SIRENAS DATA POST_NEG/Y-498-6_neg.mzML	MSV000085159/Y-498-6_neg.mzML	MSV000085159	Salinospora	Salinispora	168694	automatic	No	No	No
mzspec:MSV000085071:P2_C7_BC7_01_53230	-0.0	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P2_mzXML/P2_C7_BC7_01_53230.mzML:scan:1122	1	0.74	5	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P2_mzXML/P2_C7_BC7_01_53230.mzML	MSV000085071/P2_C7_BC7_01_53230.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085159:Y-202-1_neg	0.0	mzspec:MSV000085159:ccms_peak/SIRENAS DATA POST_NEG/Y-202-1_neg.mzML:scan:4294967295	1	0.74	4	MSV000085159	NoID	MSV000085159/ccms_peak/SIRENAS DATA POST_NEG/Y-202-1_neg.mzML	MSV000085159/Y-202-1_neg.mzML	MSV000085159	Salinospora	Salinispora	168694	automatic	No	No	No
mzspec:MSV000085159:S-055-2_neg	0.0	mzspec:MSV000085159:ccms_peak/SIRENAS DATA POST_NEG/S-055-2_neg.mzML:scan:4294967295	1	0.74	3	MSV000085159	NoID	MSV000085159/ccms_peak/SIRENAS DATA POST_NEG/S-055-2_neg.mzML	MSV000085159/S-055-2_neg.mzML	MSV000085159	Salinospora	Salinispora	168694	automatic	No	No	No
mzspec:MSV000089983:220721_HG220720_2fr_neg	0.0	mzspec:MSV000089983:peak/mzML/220721_HG220720_2fr_neg.mzML:scan:6674	1	0.74	3	MSV000089983	NoID	MSV000089983/peak/mzML/220721_HG220720_2fr_neg.mzML	MSV000089983/220721_HG220720_2fr_neg.mzML	MSV000089983	Mycobacterium fragae HF8705 DSM 45731		1260918	automatic	No	No	No
mzspec:MSV000085159:Y-703-5_neg	0.0	mzspec:MSV000085159:ccms_peak/SIRENAS DATA POST_NEG/Y-703-5_neg.mzML:scan:4294967295	1	0.74	3	MSV000085159	NoID	MSV000085159/ccms_peak/SIRENAS DATA POST_NEG/Y-703-5_neg.mzML	MSV000085159/Y-703-5_neg.mzML	MSV000085159	Salinospora	Salinispora	168694	automatic	No	No	No
mzspec:MSV000085159:Y-498-4_neg	0.01	mzspec:MSV000085159:ccms_peak/SIRENAS DATA POST_NEG/Y-498-4_neg.mzML:scan:4294967295	1	0.73	5	MSV000085159	NoID	MSV000085159/ccms_peak/SIRENAS DATA POST_NEG/Y-498-4_neg.mzML	MSV000085159/Y-498-4_neg.mzML	MSV000085159	Salinospora	Salinispora	168694	automatic	No	No	No
mzspec:MSV000084595:31_OS1_M_SAMPLE_Env_C7_Neg	0.0	mzspec:MSV000084595:peak/Negative_mzML/Sample/31_OS1_M_SAMPLE_Env_C7_Neg.mzML:scan:3307	1	0.73	5	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/31_OS1_M_SAMPLE_Env_C7_Neg.mzML	MSV000084595/31_OS1_M_SAMPLE_Env_C7_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000085159:B-440-5_neg	0.0	mzspec:MSV000085159:ccms_peak/SIRENAS DATA POST_NEG/B-440-5_neg.mzML:scan:4294967295	1	0.73	4	MSV000085159	NoID	MSV000085159/ccms_peak/SIRENAS DATA POST_NEG/B-440-5_neg.mzML	MSV000085159/B-440-5_neg.mzML	MSV000085159	Salinospora	Salinispora	168694	automatic	No	No	No
mzspec:MSV000085159:Y-703-2_neg	0.0	mzspec:MSV000085159:ccms_peak/SIRENAS DATA POST_NEG/Y-703-2_neg.mzML:scan:4294967295	1	0.73	4	MSV000085159	NoID	MSV000085159/ccms_peak/SIRENAS DATA POST_NEG/Y-703-2_neg.mzML	MSV000085159/Y-703-2_neg.mzML	MSV000085159	Salinospora	Salinispora	168694	automatic	No	No	No
mzspec:MSV000084595:50_0_PB_Control_SY+R5A_H1_Neg	-0.0	mzspec:MSV000084595:ccms_peak/Negative_RAW/50_0_PB_Control_SY+R5A_H1_Neg.mzML:scan:3806	1	0.73	4	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/50_0_PB_Control_SY+R5A_H1_Neg.mzML	MSV000084595/50_0_PB_Control_SY+R5A_H1_Neg.mzML	MSV000084595	Streptomyces		QC	automatic	No	No	Yes
mzspec:MSV000085159:R-942-1_neg	0.0	mzspec:MSV000085159:ccms_peak/SIRENAS DATA POST_NEG/R-942-1_neg.mzML:scan:4294967295	1	0.73	3	MSV000085159	NoID	MSV000085159/ccms_peak/SIRENAS DATA POST_NEG/R-942-1_neg.mzML	MSV000085159/R-942-1_neg.mzML	MSV000085159	Salinospora	Salinispora	168694	automatic	No	No	No
mzspec:MSV000085159:T-403-1_neg	0.0	mzspec:MSV000085159:ccms_peak/SIRENAS DATA POST_NEG/T-403-1_neg.mzML:scan:4294967295	1	0.73	3	MSV000085159	NoID	MSV000085159/ccms_peak/SIRENAS DATA POST_NEG/T-403-1_neg.mzML	MSV000085159/T-403-1_neg.mzML	MSV000085159	Salinospora	Salinispora	168694	automatic	No	No	No
mzspec:MSV000085071:P2_G9_BG9_01_53284	-0.01	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P2_mzXML/P2_G9_BG9_01_53284.mzML:scan:1572	1	0.73	3	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_G9_BG9_01_53284.mzXML	MSV000085071/P2_G9_BG9_01_53284.mzXML	MSV000085071	Clavulina coralloides		1329069	automatic	Yes	No	No
mzspec:MSV000085071:Blank_IS_RA1_01_53088	0.01	mzspec:MSV000085071:ccms_peak/Blanks_NEG_mzXML/Blank_IS_RA1_01_53088.mzML:scan:2074	1	0.73	3	MSV000085071	NoID	MSV000085071/ccms_peak/Blanks_NEG_mzXML/Blank_IS_RA1_01_53088.mzML	MSV000085071/Blank_IS_RA1_01_53088.mzML	MSV000085071	Fungi		Blank	automatic	No	Yes	No
mzspec:MSV000085071:P1_D2_GD2_01_53129	0.02	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P1_mzXML/P1_D2_GD2_01_53129.mzML:scan:2124	1	0.73	3	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_D2_GD2_01_53129.mzXML	MSV000085071/P1_D2_GD2_01_53129.mzXML	MSV000085071	Chroogomphus tometosus	Chroogomphus tomentosus	132914	manual	Yes	No	No
mzspec:MSV000085159:B-440-2_neg	0.0	mzspec:MSV000085159:ccms_peak/SIRENAS DATA POST_NEG/B-440-2_neg.mzML:scan:4294967295	1	0.72	5	MSV000085159	NoID	MSV000085159/ccms_peak/SIRENAS DATA POST_NEG/B-440-2_neg.mzML	MSV000085159/B-440-2_neg.mzML	MSV000085159	Salinospora	Salinispora	168694	automatic	No	No	No
mzspec:MSV000084595:37_OS7_M_SAMPLE_Env_D1_Neg	-0.0	mzspec:MSV000084595:peak/Negative_mzML/Sample/37_OS7_M_SAMPLE_Env_D1_Neg.mzML:scan:3816	1	0.72	4	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/37_OS7_M_SAMPLE_Env_D1_Neg.mzML	MSV000084595/37_OS7_M_SAMPLE_Env_D1_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000085159:B-440-4_neg	0.0	mzspec:MSV000085159:ccms_peak/SIRENAS DATA POST_NEG/B-440-4_neg.mzML:scan:4294967295	1	0.72	4	MSV000085159	NoID	MSV000085159/ccms_peak/SIRENAS DATA POST_NEG/B-440-4_neg.mzML	MSV000085159/B-440-4_neg.mzML	MSV000085159	Salinospora	Salinispora	168694	automatic	No	No	No
mzspec:MSV000085159:R-114-3_neg	0.0	mzspec:MSV000085159:ccms_peak/SIRENAS DATA POST_NEG/R-114-3_neg.mzML:scan:4294967295	1	0.72	3	MSV000085159	NoID	MSV000085159/ccms_peak/SIRENAS DATA POST_NEG/R-114-3_neg.mzML	MSV000085159/R-114-3_neg.mzML	MSV000085159	Salinospora	Salinispora	168694	automatic	No	No	No
mzspec:MSV000085071:P2_E12_BE12_01_53261	-0.0	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P2_mzXML/P2_E12_BE12_01_53261.mzML:scan:2094	1	0.72	3	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_E12_BE12_01_53261.mzXML	MSV000085071/P2_E12_BE12_01_53261.mzXML	MSV000085071	Rhodofomes cajanderi		2066993	automatic	Yes	No	No
mzspec:MSV000081049:OMICS_ICL104_Cal04_12hr_3_PLipid_038_NEG_150mm_19Feb16_Polaroid_HSST3-02	-0.0	mzspec:MSV000081049:peak/Peak_List_Files/OMICS_ICL104_Cal04_12hr_3_PLipid_038_NEG_150mm_19Feb16_Polaroid_HSST3-02.mzML:scan:238	1	0.72	3	MSV000081049	NoID	MSV000081049/ccms_peak/Peak_List_Files/OMICS_ICL104_Cal04_12hr_3_PLipid_038_NEG_150mm_19Feb16_Polaroid_HSST3-02.mzML	MSV000081049/OMICS_ICL104_Cal04_12hr_3_PLipid_038_NEG_150mm_19Feb16_Polaroid_HSST3-02.mzML	MSV000081049	Homo sapiens		9606	automatic	No	No	No
mzspec:MSV000089983:220721_HG220720_2hi_neg	0.0	mzspec:MSV000089983:peak/mzML/220721_HG220720_2hi_neg.mzML:scan:6741	1	0.72	3	MSV000089983	NoID	MSV000089983/peak/mzML/220721_HG220720_2hi_neg.mzML	MSV000089983/220721_HG220720_2hi_neg.mzML	MSV000089983	Mycobacterium hiberniae Hi 11 ATCC 49874		29314	automatic	No	No	No
mzspec:MSV000085071:Blank_IS_RA1_01_53195	-0.01	mzspec:MSV000085071:ccms_peak/Blanks_NEG_mzXML/Blank_IS_RA1_01_53195.mzML:scan:1548	1	0.71	4	MSV000085071	NoID	MSV000085071/ccms_peak/Blanks_NEG_mzXML/Blank_IS_RA1_01_53195.mzML	MSV000085071/Blank_IS_RA1_01_53195.mzML	MSV000085071	Fungi		Blank	automatic	No	Yes	No
mzspec:MSV000085071:P1_E9_GE9_01_53149	0.02	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P1_mzXML/P1_E9_GE9_01_53149.mzML:scan:1143	1	0.71	3	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_E9_GE9_01_53149.mzXML	MSV000085071/P1_E9_GE9_01_53149.mzXML	MSV000085071	Cortinarius alboglobosus		1539016	automatic	Yes	No	No
mzspec:MSV000085159:blank02_neg	0.01	mzspec:MSV000085159:ccms_peak/SIRENAS DATA POST_NEG/blank02_neg.mzML:scan:4294967295	1	0.71	3	MSV000085159	NoID	MSV000085159/ccms_peak/SIRENAS DATA POST_NEG/blank02_neg.mzML	MSV000085159/blank02_neg.mzML	MSV000085159	Salinospora	Salinispora	Blank	automatic	No	Yes	No
mzspec:MSV000086851:01001_134-5	-0.0	mzspec:MSV000086851:peak/01001_134-5.mzML:scan:2324	1	0.71	3	MSV000086851	NoID	MSV000086851/ccms_peak/01001_134-5.mzML	MSV000086851/01001_134-5.mzML	MSV000086851	Aspergillus		5052	automatic	No	No	No
mzspec:MSV000085071:P1_G12_GG12_01_53178	0.02	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P1_mzXML/P1_G12_GG12_01_53178.mzML:scan:2100	1	0.71	3	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P1_mzXML/P1_G12_GG12_01_53178.mzML	MSV000085071/P1_G12_GG12_01_53178.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000089983:220721_HG220720_2ph_neg	0.0	mzspec:MSV000089983:peak/mzML/220721_HG220720_2ph_neg.mzML:scan:6935	1	0.7	4	MSV000089983	NoID	MSV000089983/peak/mzML/220721_HG220720_2ph_neg.mzML	MSV000089983/220721_HG220720_2ph_neg.mzML	MSV000089983	Mycobacterium phlei DSM 43239		1771	automatic	No	No	No
mzspec:MSV000085159:T-029-3_neg	-0.0	mzspec:MSV000085159:ccms_peak/SIRENAS DATA POST_NEG/T-029-3_neg.mzML:scan:4294967295	1	0.7	4	MSV000085159	NoID	MSV000085159/ccms_peak/SIRENAS DATA POST_NEG/T-029-3_neg.mzML	MSV000085159/T-029-3_neg.mzML	MSV000085159	Salinospora	Salinispora	168694	automatic	No	No	No
